LECROYMCM-Zi-A 70631 Waveform
Segments 1 SegmentSize 4002
Segment TrigTime TimeSinceSegment1
#1 15-Dec-2023 09:06:21 0                 
Time Ampl
-1.389839e-008 0.00460449
-1.388589e-008 0.00371826
-1.387339e-008 0.00225098
-1.386089e-008 -0.00167358
-1.384839e-008 -0.00204346
-1.383589e-008 0.000827637
-1.382339e-008 0.00285278
-1.381089e-008 0.00450928
-1.379839e-008 0.0042041
-1.378589e-008 0.00519287
-1.377339e-008 0.00634277
-1.376089e-008 0.00736084
-1.374839e-008 0.0072644
-1.373589e-008 0.00588501
-1.372339e-008 0.00636597
-1.371089e-008 0.0055603
-1.369839e-008 0.00490356
-1.368589e-008 0.00394287
-1.367339e-008 0.00110718
-1.366089e-008 -0.00364746
-1.364839e-008 -0.00581543
-1.363589e-008 -0.00558105
-1.362339e-008 -0.00635254
-1.361089e-008 -0.00502441
-1.359839e-008 -0.00332886
-1.358589e-008 0.000865478
-1.357339e-008 0.00291382
-1.356089e-008 0.00230103
-1.354839e-008 -0.000169678
-1.353589e-008 -0.00339355
-1.352339e-008 -0.00367432
-1.351089e-008 0.000446777
-1.349839e-008 0.00455933
-1.348589e-008 0.00594482
-1.347339e-008 0.00630249
-1.346089e-008 0.00716919
-1.344839e-008 0.00463135
-1.343589e-008 0.00148071
-1.342339e-008 -0.00306152
-1.341089e-008 -0.00526123
-1.339839e-008 -0.00473389
-1.338589e-008 -0.00474854
-1.337339e-008 -0.00606445
-1.336089e-008 -0.00659058
-1.334839e-008 -0.0069165
-1.333589e-008 -0.00668091
-1.332339e-008 -0.00529297
-1.331089e-008 -0.00642212
-1.329839e-008 -0.00481323
-1.328589e-008 -0.0050647
-1.327339e-008 -0.00216064
-1.326089e-008 -0.000981445
-1.324839e-008 0.00176636
-1.323589e-008 0.000577393
-1.322339e-008 -0.00248291
-1.321089e-008 -0.00331421
-1.319839e-008 -0.00480347
-1.318589e-008 -0.00451172
-1.317339e-008 -0.00604736
-1.316089e-008 -0.00557739
-1.314839e-008 -0.00523804
-1.313589e-008 -0.00650879
-1.312339e-008 -0.00607666
-1.311089e-008 -0.00579834
-1.309839e-008 -0.00618042
-1.308589e-008 -0.00588623
-1.307339e-008 -0.00588501
-1.306089e-008 -0.00606323
-1.304839e-008 -0.00640137
-1.303589e-008 -0.00627197
-1.302339e-008 -0.006427
-1.301089e-008 -0.0057373
-1.299839e-008 -0.00547241
-1.298589e-008 -0.00378052
-1.297339e-008 -0.00176514
-1.296089e-008 -0.000856934
-1.294839e-008 -0.00221069
-1.293589e-008 -0.00397827
-1.292339e-008 -0.00466431
-1.291089e-008 -0.00473267
-1.289839e-008 -0.000959473
-1.288589e-008 0.00168579
-1.287339e-008 -0.00186279
-1.286089e-008 -0.00223389
-1.284839e-008 -0.00289917
-1.283589e-008 -0.00287964
-1.282339e-008 0.00085083
-1.281089e-008 0.00360718
-1.279839e-008 0.00494995
-1.278589e-008 0.00335571
-1.277339e-008 0.00498779
-1.276089e-008 0.00529053
-1.274839e-008 0.00469849
-1.273589e-008 0.00482788
-1.272339e-008 0.00360962
-1.271089e-008 0.00165283
-1.269839e-008 -0.00185547
-1.268589e-008 -0.00260132
-1.267339e-008 -0.000358887
-1.266089e-008 0.0014917
-1.264839e-008 0.00536499
-1.263589e-008 0.00572388
-1.262339e-008 0.00629761
-1.261089e-008 0.00511841
-1.259839e-008 0.00409424
-1.258589e-008 0.0012085
-1.257339e-008 -0.00174072
-1.256089e-008 -0.000672607
-1.254839e-008 0.00122681
-1.253589e-008 0.00375854
-1.252339e-008 0.00377808
-1.251089e-008 0.00483643
-1.249839e-008 0.00552979
-1.248589e-008 0.00566284
-1.247339e-008 0.00575562
-1.246089e-008 0.0058252
-1.244839e-008 0.00543457
-1.243589e-008 0.00539062
-1.242339e-008 0.00476196
-1.241089e-008 0.00346313
-1.239839e-008 0.00110229
-1.238589e-008 0.000362549
-1.237339e-008 0.000546875
-1.236089e-008 0.00184448
-1.234839e-008 0.00270874
-1.233589e-008 0.00314941
-1.232339e-008 0.00361328
-1.231089e-008 0.00346436
-1.229839e-008 0.00406494
-1.228589e-008 0.00386597
-1.227339e-008 0.00264526
-1.226089e-008 0.00155151
-1.224839e-008 0.00166382
-1.223589e-008 0.000938721
-1.222339e-008 0.000700684
-1.221089e-008 0.00100464
-1.219839e-008 0.000932617
-1.218589e-008 0.000996094
-1.217339e-008 0.000914307
-1.216089e-008 0.00074585
-1.214839e-008 0.000289307
-1.213589e-008 -0.000683594
-1.212339e-008 -0.000898437
-1.211089e-008 -0.000670166
-1.209839e-008 0.00160645
-1.208589e-008 0.00344482
-1.207339e-008 0.00362183
-1.206089e-008 0.00294189
-1.204839e-008 0.00115112
-1.203589e-008 -0.00138916
-1.202339e-008 -0.00359863
-1.201089e-008 -0.00474609
-1.199839e-008 -0.00512695
-1.198589e-008 -0.00495239
-1.197339e-008 -0.00505981
-1.196089e-008 -0.00362305
-1.194839e-008 -0.00273682
-1.193589e-008 -0.00287231
-1.192339e-008 -0.00151733
-1.191089e-008 -0.00288574
-1.189839e-008 -0.00398315
-1.188589e-008 -0.00464966
-1.187339e-008 -0.00571533
-1.186089e-008 -0.00511475
-1.184839e-008 -0.00506104
-1.183589e-008 0.000554199
-1.182339e-008 0.00216797
-1.181089e-008 0.0032605
-1.179839e-008 0.00499512
-1.178589e-008 0.00552734
-1.177339e-008 0.00574463
-1.176089e-008 0.00532104
-1.174839e-008 0.00554932
-1.173589e-008 0.00380249
-1.172339e-008 0.00183105
-1.171089e-008 -0.000993652
-1.169839e-008 -0.0031604
-1.168589e-008 -0.00596924
-1.167339e-008 -0.00574097
-1.166089e-008 -0.00562866
-1.164839e-008 -0.00396118
-1.163589e-008 0.00122559
-1.162339e-008 0.0029541
-1.161089e-008 0.00472046
-1.159839e-008 0.00452026
-1.158589e-008 0.00531372
-1.157339e-008 0.0054126
-1.156089e-008 0.00334717
-1.154839e-008 0.000865478
-1.153589e-008 -0.00138428
-1.152339e-008 -0.000654297
-1.151089e-008 0.0017334
-1.149839e-008 0.0041394
-1.148589e-008 0.00563354
-1.147339e-008 0.0047876
-1.146089e-008 0.0050061
-1.144839e-008 0.00584961
-1.143589e-008 0.00604248
-1.142339e-008 0.00650024
-1.141089e-008 0.0056665
-1.139839e-008 0.00533936
-1.138589e-008 0.00483643
-1.137339e-008 0.00504028
-1.136089e-008 0.00422241
-1.134839e-008 0.00188843
-1.133589e-008 0.00043457
-1.132339e-008 -0.000369873
-1.131089e-008 0.00235107
-1.129839e-008 0.00536865
-1.128589e-008 0.00598633
-1.127339e-008 0.00567749
-1.126089e-008 0.00657349
-1.124839e-008 0.00766113
-1.123589e-008 0.00666382
-1.122339e-008 0.00684692
-1.121089e-008 0.00707886
-1.119839e-008 0.00586182
-1.118589e-008 0.00569336
-1.117339e-008 0.00582153
-1.116089e-008 0.00419678
-1.114839e-008 0.00282349
-1.113589e-008 0.00185303
-1.112339e-008 0.000548096
-1.111089e-008 0.00323853
-1.109839e-008 0.00524414
-1.108589e-008 0.00633301
-1.107339e-008 0.00610962
-1.106089e-008 0.00633423
-1.104839e-008 0.00681885
-1.103589e-008 0.00207275
-1.102339e-008 -0.00148926
-1.101089e-008 -0.00371582
-1.099839e-008 -0.000870361
-1.098589e-008 0.00229492
-1.097339e-008 0.0057605
-1.096089e-008 0.00544434
-1.094839e-008 0.00438721
-1.093589e-008 0.00578003
-1.092339e-008 0.00552124
-1.091089e-008 0.00501465
-1.089839e-008 0.00498291
-1.088589e-008 0.00613403
-1.087339e-008 0.005625
-1.086089e-008 0.00545532
-1.084839e-008 0.00572998
-1.083589e-008 0.00619629
-1.082339e-008 0.00642334
-1.081089e-008 0.00679077
-1.079839e-008 0.00557617
-1.078589e-008 0.00605591
-1.077339e-008 0.00661133
-1.076089e-008 0.00556641
-1.074839e-008 0.00375977
-1.073589e-008 0.00165161
-1.072339e-008 4.63867e-005
-1.071089e-008 -0.000349121
-1.069839e-008 0.00281494
-1.068589e-008 0.00418457
-1.067339e-008 0.00354736
-1.066089e-008 -0.000125732
-1.064839e-008 -0.00115723
-1.063589e-008 -0.000437012
-1.062339e-008 0.000561523
-1.061089e-008 0.00321045
-1.059839e-008 0.00519409
-1.058589e-008 0.00229736
-1.057339e-008 -0.00122192
-1.056089e-008 -0.000424805
-1.054839e-008 0.00109253
-1.053589e-008 0.00415161
-1.052339e-008 0.00553955
-1.051089e-008 0.00526611
-1.049839e-008 0.00586792
-1.048589e-008 0.00563965
-1.047339e-008 0.00546753
-1.046089e-008 0.00461182
-1.044839e-008 0.00390381
-1.043589e-008 -1.46484e-005
-1.042339e-008 -0.00255615
-1.041089e-008 -0.00368286
-1.039839e-008 -0.0053894
-1.038589e-008 -0.00322144
-1.037339e-008 -0.0033728
-1.036089e-008 -0.00233521
-1.034839e-008 -0.000493164
-1.033589e-008 0.00117554
-1.032339e-008 0.00108032
-1.031089e-008 -0.000565186
-1.029839e-008 -0.00148804
-1.028589e-008 -0.00214111
-1.027339e-008 -0.00223267
-1.026089e-008 -0.00116211
-1.024839e-008 0.000646973
-1.023589e-008 0.00130249
-1.022339e-008 -0.000428467
-1.021089e-008 -0.00168945
-1.019839e-008 -0.000424805
-1.018589e-008 -0.00126709
-1.017339e-008 -0.00203613
-1.016089e-008 -0.00161865
-1.014839e-008 -0.00158447
-1.013589e-008 -0.00220337
-1.012339e-008 -0.00160889
-1.011089e-008 -0.000321045
-1.009839e-008 0.000556641
-1.008589e-008 0.000767822
-1.007339e-008 0.00219727
-1.006089e-008 0.00240723
-1.004839e-008 0.00195312
-1.003589e-008 0.000980225
-1.002339e-008 -0.000819092
-1.001089e-008 -0.00206055
-9.99839e-009 -0.00146362
-9.98589e-009 0.000102539
-9.97339e-009 0.000316162
-9.96089e-009 -0.00144043
-9.94839e-009 -0.00301147
-9.93589e-009 -0.00417236
-9.92339e-009 -0.00557251
-9.91089e-009 -0.00502441
-9.89839e-009 -0.00568848
-9.88589e-009 -0.00420654
-9.87339e-009 -0.00178711
-9.86089e-009 0.00050293
-9.84839e-009 0.000289307
-9.83589e-009 -9.76562e-005
-9.82339e-009 -0.00138672
-9.81089e-009 -0.00317871
-9.79839e-009 -0.00048584
-9.78589e-009 0.00227783
-9.77339e-009 0.00486328
-9.76089e-009 0.00508057
-9.74839e-009 0.0052417
-9.73589e-009 0.00596802
-9.72339e-009 0.00602539
-9.71089e-009 0.00487793
-9.69839e-009 0.00440063
-9.68589e-009 0.0024585
-9.67339e-009 -0.00168213
-9.66089e-009 -0.00400391
-9.64839e-009 -0.00453125
-9.63589e-009 -0.00450317
-9.62339e-009 -0.00500122
-9.61089e-009 -0.00431396
-9.59839e-009 -0.000927734
-9.58589e-009 0.00237061
-9.57339e-009 0.00386597
-9.56089e-009 0.0048645
-9.54839e-009 0.00564575
-9.53589e-009 0.0037915
-9.52339e-009 0.0018811
-9.51089e-009 -0.00111816
-9.49839e-009 -0.0045105
-9.48589e-009 -0.00471558
-9.47339e-009 -0.00534912
-9.46089e-009 -0.00512329
-9.44839e-009 -0.00354492
-9.43589e-009 -0.00165771
-9.42339e-009 0.000355225
-9.41089e-009 0.00177246
-9.39839e-009 0.00118774
-9.38589e-009 -0.00142334
-9.37339e-009 -0.00359619
-9.36089e-009 -0.00472168
-9.34839e-009 -0.00585083
-9.33589e-009 -0.00509033
-9.32339e-009 -0.00626099
-9.31089e-009 -0.00657349
-9.29839e-009 -0.00633179
-9.28589e-009 -0.00638062
-9.27339e-009 -0.00649414
-9.26089e-009 -0.00563721
-9.24839e-009 -0.00510742
-9.23589e-009 -0.00718384
-9.22339e-009 -0.00678223
-9.21089e-009 -0.00614014
-9.19839e-009 -0.00654785
-9.18589e-009 -0.00688354
-9.17339e-009 -0.00547241
-9.16089e-009 -0.00496216
-9.14839e-009 -0.00161743
-9.13589e-009 0.00193848
-9.12339e-009 0.00557861
-9.11089e-009 0.00552124
-9.09839e-009 0.00552368
-9.08589e-009 0.00372925
-9.07339e-009 0.000809326
-9.06089e-009 -0.00177612
-9.04839e-009 -0.0040686
-9.03589e-009 -0.00243774
-9.02339e-009 -0.000480957
-9.01089e-009 0.000863037
-8.99839e-009 -0.000666504
-8.98589e-009 -0.00171387
-8.97339e-009 -0.00481079
-8.96089e-009 -0.00528442
-8.94839e-009 -0.00454834
-8.93589e-009 -0.00436157
-8.92339e-009 -0.00533936
-8.91089e-009 -0.00330688
-8.89839e-009 0.00153931
-8.88589e-009 0.00212524
-8.87339e-009 0.000375977
-8.86089e-009 -0.000335693
-8.84839e-009 -0.00167603
-8.83589e-009 -0.00100586
-8.82339e-009 0.00159668
-8.81089e-009 0.00327271
-8.79839e-009 0.00469971
-8.78589e-009 0.00499145
-8.77339e-009 0.00627563
-8.76089e-009 0.00557617
-8.74839e-009 0.00532104
-8.73589e-009 0.00552856
-8.72339e-009 0.000772705
-8.71089e-009 0.00081543
-8.69839e-009 -0.00259033
-8.68589e-009 -0.00663452
-8.67339e-009 -0.00530029
-8.66089e-009 -0.00533447
-8.64839e-009 -0.00312256
-8.63589e-009 -0.00160034
-8.62339e-009 0.00143433
-8.61089e-009 0.00531372
-8.59839e-009 0.00547485
-8.58589e-009 0.00580933
-8.57339e-009 0.00434204
-8.56089e-009 0.00079834
-8.54839e-009 -0.00131226
-8.53589e-009 -0.00472778
-8.52339e-009 -0.00487915
-8.51089e-009 -0.00556641
-8.49839e-009 -0.0044873
-8.48589e-009 -0.00212524
-8.47339e-009 -0.00131836
-8.46089e-009 0.000653076
-8.44839e-009 0.0017749
-8.43589e-009 0.000268555
-8.42339e-009 -0.0016748
-8.41089e-009 -0.00308716
-8.39839e-009 -0.00512817
-8.38589e-009 -0.00629395
-8.37339e-009 -0.00542969
-8.36089e-009 -0.00522095
-8.34839e-009 -0.00614502
-8.33589e-009 -0.00503418
-8.32339e-009 -0.00650146
-8.31089e-009 -0.00465088
-8.29839e-009 -0.00440308
-8.28589e-009 -0.00356079
-8.27339e-009 -0.00424438
-8.26089e-009 -0.0046167
-8.24839e-009 -0.00417236
-8.23589e-009 -0.00469971
-8.22339e-009 -0.00470703
-8.21089e-009 -0.00473877
-8.19839e-009 -0.00395386
-8.18589e-009 -0.00522339
-8.17339e-009 -0.00363159
-8.16089e-009 -0.00487549
-8.14839e-009 -0.00371582
-8.13589e-009 -0.00220703
-8.12339e-009 -0.00262329
-8.11089e-009 0.00115845
-8.09839e-009 0.00184326
-8.08589e-009 0.00209961
-8.07339e-009 0.00324829
-8.06089e-009 0.00423584
-8.04839e-009 0.00380371
-8.03589e-009 0.00351685
-8.02339e-009 0.00471436
-8.01089e-009 0.00438721
-7.99839e-009 0.00425537
-7.98589e-009 0.00428223
-7.97339e-009 0.00391968
-7.96089e-009 0.00249146
-7.94839e-009 -0.000847168
-7.93589e-009 -0.00143677
-7.92339e-009 -0.000878906
-7.91089e-009 2.31934e-005
-7.89839e-009 0.00304199
-7.88589e-009 0.00448853
-7.87339e-009 0.00499878
-7.86089e-009 0.00390747
-7.84839e-009 0.00402466
-7.83589e-009 0.00284058
-7.82339e-009 5.24902e-005
-7.81089e-009 -0.000345459
-7.79839e-009 -0.000411377
-7.78589e-009 0.00365234
-7.77339e-009 0.00540771
-7.76089e-009 0.00521729
-7.74839e-009 0.00494385
-7.73589e-009 0.00515137
-7.72339e-009 0.0056604
-7.71089e-009 0.00620728
-7.69839e-009 0.00689087
-7.68589e-009 0.00646729
-7.67339e-009 0.00571899
-7.66089e-009 0.00540649
-7.64839e-009 0.00548096
-7.63589e-009 0.00602783
-7.62339e-009 0.00498779
-7.61089e-009 0.00518066
-7.59839e-009 0.00612793
-7.58589e-009 0.00560059
-7.57339e-009 0.00484619
-7.56089e-009 0.00354004
-7.54839e-009 0.000780029
-7.53589e-009 -0.0031543
-7.52339e-009 -0.00440063
-7.51089e-009 -0.00567749
-7.49839e-009 -0.00553589
-7.48589e-009 -0.00385498
-7.47339e-009 -0.00201904
-7.46089e-009 0.00143921
-7.44839e-009 0.00268799
-7.43589e-009 0.000585937
-7.42339e-009 -0.00109253
-7.41089e-009 -0.00444092
-7.39839e-009 -0.0048999
-7.38589e-009 -0.00369507
-7.37339e-009 -0.00445557
-7.36089e-009 -0.00210815
-7.34839e-009 0.0013916
-7.33589e-009 0.0031311
-7.32339e-009 0.00491089
-7.31089e-009 0.00518433
-7.29839e-009 0.00634399
-7.28589e-009 0.00631836
-7.27339e-009 0.00543335
-7.26089e-009 0.00518311
-7.24839e-009 0.0029126
-7.23589e-009 0.000759277
-7.22339e-009 -0.00384155
-7.21089e-009 -0.00532593
-7.19839e-009 -0.00559448
-7.18589e-009 -0.00689087
-7.17339e-009 -0.00662476
-7.16089e-009 -0.00454712
-7.14839e-009 -0.00138306
-7.13589e-009 0.0018103
-7.12339e-009 0.00141113
-7.11089e-009 -0.00046875
-7.09839e-009 -0.00333984
-7.08589e-009 -0.00542236
-7.07339e-009 -0.00651611
-7.06089e-009 -0.00595825
-7.04839e-009 -0.00424683
-7.03589e-009 -0.00546753
-7.02339e-009 -0.00623413
-7.01089e-009 -0.0059375
-6.99839e-009 -0.00630371
-6.98589e-009 -0.00585815
-6.97339e-009 -0.00599854
-6.96089e-009 -0.00500732
-6.94839e-009 -0.00319214
-6.93589e-009 -0.00316772
-6.92339e-009 -0.00137939
-6.91089e-009 -0.00187988
-6.89839e-009 -0.00348633
-6.88589e-009 -0.00481567
-6.87339e-009 -0.00696899
-6.86089e-009 -0.0071521
-6.84839e-009 -0.00562012
-6.83589e-009 -0.00307739
-6.82339e-009 -0.00191162
-6.81089e-009 -7.08008e-005
-6.79839e-009 -2.80762e-005
-6.78589e-009 -0.00131348
-6.77339e-009 -0.00434204
-6.76089e-009 -0.00648926
-6.74839e-009 -0.00630615
-6.73589e-009 -0.00704346
-6.72339e-009 -0.00630249
-6.71089e-009 -0.00785645
-6.69839e-009 -0.00528931
-6.68589e-009 -0.00522583
-6.67339e-009 -0.003479
-6.66089e-009 0.00291138
-6.64839e-009 0.00578369
-6.63589e-009 0.00577393
-6.62339e-009 0.0051123
-6.61089e-009 0.00430664
-6.59839e-009 -0.000892334
-6.58589e-009 -0.00252563
-6.57339e-009 -0.00524292
-6.56089e-009 -0.00530029
-6.54839e-009 -0.00502563
-6.53589e-009 -0.00539062
-6.52339e-009 -0.00414429
-6.51089e-009 -0.00300293
-6.49839e-009 0.00225708
-6.48589e-009 0.00348511
-6.47339e-009 0.00340576
-6.46089e-009 0.00409424
-6.44839e-009 0.00356567
-6.43589e-009 0.00190186
-6.42339e-009 -0.00174561
-6.41089e-009 -0.00396973
-6.39839e-009 -0.00680542
-6.38589e-009 -0.00680542
-6.37339e-009 -0.00619873
-6.36089e-009 -0.00492432
-6.34839e-009 -0.00416138
-6.33589e-009 -0.00490479
-6.32339e-009 -0.00338989
-6.31089e-009 -0.00131348
-6.29839e-009 -0.00119873
-6.28589e-009 0.00017334
-6.27339e-009 -0.000644531
-6.26089e-009 -0.00266357
-6.24839e-009 -0.000614014
-6.23589e-009 -0.0035437
-6.22339e-009 -0.00366577
-6.21089e-009 -0.00415649
-6.19839e-009 -0.00380737
-6.18589e-009 -0.00270508
-6.17339e-009 -0.00303345
-6.16089e-009 -0.00302612
-6.14839e-009 -0.00274414
-6.13589e-009 -0.00277954
-6.12339e-009 -0.00282349
-6.11089e-009 -0.00166504
-6.09839e-009 -0.00126953
-6.08589e-009 -0.00125122
-6.07339e-009 -0.00138916
-6.06089e-009 -0.00132935
-6.04839e-009 -0.00187744
-6.03589e-009 0.000124512
-6.02339e-009 0.00195312
-6.01089e-009 0.00144775
-5.99839e-009 0.0014209
-5.98589e-009 0.000183105
-5.97339e-009 -0.00101685
-5.96089e-009 -0.000931396
-5.94839e-009 0.00104004
-5.93589e-009 0.00263916
-5.92339e-009 0.00432983
-5.91089e-009 0.00400391
-5.89839e-009 0.00505493
-5.88589e-009 0.00654541
-5.87339e-009 0.00515625
-5.86089e-009 0.00480591
-5.84839e-009 0.00331299
-5.83589e-009 0.000596924
-5.82339e-009 -0.00418213
-5.81089e-009 -0.00419922
-5.79839e-009 -0.00431152
-5.78589e-009 -0.00515137
-5.77339e-009 -0.00314819
-5.76089e-009 -0.00267578
-5.74839e-009 -0.0014502
-5.73589e-009 0.00149414
-5.72339e-009 -2.31934e-005
-5.71089e-009 -0.00132202
-5.69839e-009 -0.00379761
-5.68589e-009 -0.00588989
-5.67339e-009 -0.00744019
-5.66089e-009 -0.00706055
-5.64839e-009 -0.00451782
-5.63589e-009 -0.00553955
-5.62339e-009 -0.00541016
-5.61089e-009 -0.00485474
-5.59839e-009 -0.00350342
-5.58589e-009 -0.00129517
-5.57339e-009 0.00193359
-5.56089e-009 0.000379639
-5.54839e-009 -0.00224121
-5.53589e-009 -0.0036853
-5.52339e-009 -0.00375977
-5.51089e-009 -0.00463379
-5.49839e-009 -0.00456421
-5.48589e-009 -0.00538574
-5.47339e-009 -0.0055835
-5.46089e-009 -0.00623535
-5.44839e-009 -0.00675415
-5.43589e-009 -0.00454346
-5.42339e-009 -0.00748291
-5.41089e-009 -0.00484497
-5.39839e-009 -0.00481689
-5.38589e-009 -0.00583984
-5.37339e-009 -0.00467529
-5.36089e-009 -0.0067395
-5.34839e-009 -0.00540771
-5.33589e-009 -0.00500977
-5.32339e-009 -0.00457764
-5.31089e-009 -0.000650635
-5.29839e-009 0.00228394
-5.28589e-009 0.00527588
-5.27339e-009 0.00464233
-5.26089e-009 0.00565796
-5.24839e-009 0.00532471
-5.23589e-009 0.000439453
-5.22339e-009 -0.00180054
-5.21089e-009 -0.00300171
-5.19839e-009 -0.00218506
-5.18589e-009 0.000664062
-5.17339e-009 0.00427612
-5.16089e-009 0.00495728
-5.14839e-009 0.00519897
-5.13589e-009 0.00471802
-5.12339e-009 0.00394897
-5.11089e-009 0.00113892
-5.09839e-009 -0.00255615
-5.08589e-009 -0.00328613
-5.07339e-009 -0.00184448
-5.06089e-009 0.0023291
-5.04839e-009 0.00331177
-5.03589e-009 0.00220093
-5.02339e-009 -0.000882568
-5.01089e-009 -0.00220459
-4.99839e-009 7.32422e-005
-4.98589e-009 0.00261353
-4.97339e-009 0.00550903
-4.96089e-009 0.00599365
-4.94839e-009 0.00566284
-4.93589e-009 0.00444824
-4.92339e-009 0.00345947
-4.91089e-009 -0.00132446
-4.89839e-009 -0.00450317
-4.88589e-009 -0.0047644
-4.87339e-009 -0.00755005
-4.86089e-009 -0.00511841
-4.84839e-009 -0.00438965
-4.83589e-009 -0.00271606
-4.82339e-009 0.000585937
-4.81089e-009 0.00107056
-4.79839e-009 0.00230469
-4.78589e-009 -0.000394287
-4.77339e-009 -0.00308228
-4.76089e-009 -0.00391479
-4.74839e-009 0.00122681
-4.73589e-009 0.0012146
-4.72339e-009 0.000262451
-4.71089e-009 0.000577393
-4.69839e-009 -0.000968018
-4.68589e-009 -0.00178467
-4.67339e-009 -0.000981445
-4.66089e-009 0.00440796
-4.64839e-009 0.00593384
-4.63589e-009 0.0060852
-4.62339e-009 0.00592529
-4.61089e-009 0.00567871
-4.59839e-009 0.00495972
-4.58589e-009 0.00550537
-4.57339e-009 0.00449951
-4.56089e-009 0.00183594
-4.54839e-009 -0.000760498
-4.53589e-009 -0.0030127
-4.52339e-009 -0.00522217
-4.51089e-009 -0.0051709
-4.49839e-009 -0.00509521
-4.48589e-009 -0.00408081
-4.47339e-009 -0.000820312
-4.46089e-009 0.0009729
-4.44839e-009 0.00461304
-4.43589e-009 0.00306519
-4.42339e-009 0.00400635
-4.41089e-009 0.00341431
-4.39839e-009 -0.000627441
-4.38589e-009 -0.00223511
-4.37339e-009 -0.0025708
-4.36089e-009 -0.00162109
-4.34839e-009 -0.000288086
-4.33589e-009 0.00337769
-4.32339e-009 0.00318359
-4.31089e-009 0.00379883
-4.29839e-009 0.00439453
-4.28589e-009 0.00387207
-4.27339e-009 0.00298096
-4.26089e-009 0.00157593
-4.24839e-009 0.00217651
-4.23589e-009 -0.00118408
-4.22339e-009 -0.000145264
-4.21089e-009 -0.000303955
-4.19839e-009 -0.000404053
-4.18589e-009 0.000229492
-4.17339e-009 -0.00100342
-4.16089e-009 -0.00163696
-4.14839e-009 -0.00186279
-4.13589e-009 -0.00196533
-4.12339e-009 -0.00315796
-4.11089e-009 -0.00332275
-4.09839e-009 -0.00350342
-4.08589e-009 -0.0025061
-4.07339e-009 -0.00187866
-4.06089e-009 -0.00143433
-4.04839e-009 -0.00112915
-4.03589e-009 -0.00183228
-4.02339e-009 -0.00379639
-4.01089e-009 -0.00448975
-3.99839e-009 -0.00466431
-3.98589e-009 -0.00496338
-3.97339e-009 -0.00293457
-3.96089e-009 -0.000638428
-3.94839e-009 0.00337402
-3.93589e-009 0.00392578
-3.92339e-009 0.00505249
-3.91089e-009 0.00582886
-3.89839e-009 0.00529053
-3.88589e-009 0.00601318
-3.87339e-009 0.00543335
-3.86089e-009 0.0056311
-3.84839e-009 0.00521606
-3.83589e-009 0.00448608
-3.82339e-009 0.00476562
-3.81089e-009 0.00451538
-3.79839e-009 0.00329468
-3.78589e-009 0.000811768
-3.77339e-009 -0.00186035
-3.76089e-009 -0.00211792
-3.74839e-009 0.000671387
-3.73589e-009 0.00156128
-3.72339e-009 0.000645752
-3.71089e-009 -0.00117187
-3.69839e-009 -0.00379883
-3.68589e-009 -0.00477783
-3.67339e-009 -0.00454712
-3.66089e-009 -0.00579834
-3.64839e-009 -0.0033252
-3.63589e-009 -0.000402832
-3.62339e-009 0.00172729
-3.61089e-009 0.00413696
-3.59839e-009 0.00464355
-3.58589e-009 0.00667358
-3.57339e-009 0.00555298
-3.56089e-009 0.00105957
-3.54839e-009 -0.000529785
-3.53589e-009 -0.00369263
-3.52339e-009 -0.00559448
-3.51089e-009 -0.00565918
-3.49839e-009 -0.00619385
-3.48589e-009 -0.00676147
-3.47339e-009 -0.00767334
-3.46089e-009 -0.0067981
-3.44839e-009 -0.0050769
-3.43589e-009 -0.00289673
-3.42339e-009 -0.00152832
-3.41089e-009 6.10352e-006
-3.39839e-009 -0.000168457
-3.38589e-009 -0.00189331
-3.37339e-009 -0.00256714
-3.36089e-009 -0.00401611
-3.34839e-009 -0.00506226
-3.33589e-009 -0.00509521
-3.32339e-009 -0.00302124
-3.31089e-009 0.00153442
-3.29839e-009 0.00344849
-3.28589e-009 0.00533325
-3.27339e-009 0.00599609
-3.26089e-009 0.00543579
-3.24839e-009 0.00532837
-3.23589e-009 0.00159546
-3.22339e-009 -0.00261353
-3.21089e-009 -0.00394775
-3.19839e-009 -0.00362061
-3.18589e-009 0.000317383
-3.17339e-009 0.000825195
-3.16089e-009 0.00175171
-3.14839e-009 0.000551758
-3.13589e-009 -0.00206909
-3.12339e-009 -0.00234375
-3.11089e-009 0.000263672
-3.09839e-009 0.00354248
-3.08589e-009 0.00343994
-3.07339e-009 0.00550781
-3.06089e-009 0.00487427
-3.04839e-009 0.00406006
-3.03589e-009 0.0012793
-3.02339e-009 -0.00104858
-3.01089e-009 -0.00285278
-2.99839e-009 -0.000750732
-2.98589e-009 0.00163574
-2.97339e-009 0.00436768
-2.96089e-009 0.00506836
-2.94839e-009 0.00514526
-2.93589e-009 0.00605103
-2.92339e-009 0.00607544
-2.91089e-009 0.00618164
-2.89839e-009 0.0059314
-2.88589e-009 0.00614868
-2.87339e-009 0.00521484
-2.86089e-009 0.0063562
-2.84839e-009 0.00550415
-2.83589e-009 0.00695801
-2.82339e-009 0.00626709
-2.81089e-009 0.00633789
-2.79839e-009 0.00661865
-2.78589e-009 0.0061377
-2.77339e-009 0.00634399
-2.76089e-009 0.00564697
-2.74839e-009 0.00153564
-2.73589e-009 -0.00259888
-2.72339e-009 -0.0030835
-2.71089e-009 -0.00576294
