LECROYMCM-Zi-A 70631 Waveform
Segments 1 SegmentSize 40002
Segment TrigTime TimeSinceSegment1
#1 25-Jan-2024 10:03:40 0                 
Time Ampl
-2.0862482e-007 0.0104431
-2.0861232e-007 0.0110962
-2.0859982e-007 0.0102783
-2.0858732e-007 0.0114197
-2.0857482e-007 0.00847778
-2.0856232e-007 0.0103516
-2.0854982e-007 0.0106018
-2.0853732e-007 0.0134338
-2.0852482e-007 0.0137207
-2.0851232e-007 0.0189514
-2.0849982e-007 0.0358276
-2.0848732e-007 0.0548401
-2.0847482e-007 0.0600159
-2.0846232e-007 0.0179382
-2.0844982e-007 -0.00990601
-2.0843732e-007 -0.00253906
-2.0842482e-007 -0.0558716
-2.0841232e-007 -0.131512
-2.0839982e-007 -0.0929626
-2.0838732e-007 -0.0230713
-2.0837482e-007 0.0048645
-2.0836232e-007 0.0337891
-2.0834982e-007 0.0407532
-2.0833732e-007 0.0558167
-2.0832482e-007 0.0679565
-2.0831232e-007 0.0595459
-2.0829982e-007 0.0383728
-2.0828732e-007 0.0290222
-2.0827482e-007 0.0157288
-2.0826232e-007 -0.0966858
-2.0824982e-007 -0.155157
-2.0823732e-007 -0.0757813
-2.0822482e-007 -0.00418701
-2.0821232e-007 0.0156311
-2.0819982e-007 -0.00963135
-2.0818732e-007 -0.0397461
-2.0817482e-007 -0.0288269
-2.0816232e-007 -0.00415649
-2.0814982e-007 0.0135803
-2.0813732e-007 0.0204651
-2.0812482e-007 0.032605
-2.0811232e-007 0.0453674
-2.0809982e-007 0.0621094
-2.0808732e-007 0.0576416
-2.0807482e-007 0.0197083
-2.0806232e-007 -0.000592041
-2.0804982e-007 7.93457e-005
-2.0803732e-007 -0.0640015
-2.0802482e-007 -0.142468
-2.0801232e-007 -0.080603
-2.0799982e-007 -0.0122253
-2.0798732e-007 0.0240967
-2.0797482e-007 0.0453247
-2.0796232e-007 0.0556885
-2.0794982e-007 0.0567566
-2.0793732e-007 0.0279968
-2.0792482e-007 0.0247681
-2.0791232e-007 0.0236694
-2.0789982e-007 -0.052478
-2.0788732e-007 -0.143011
-2.0787482e-007 -0.0826904
-2.0786232e-007 -0.006604
-2.0784982e-007 0.0387024
-2.0783732e-007 0.0379944
-2.0782482e-007 -0.0217407
-2.0781232e-007 -0.0599121
-2.0779982e-007 -0.0346375
-2.0778732e-007 0.00913086
-2.0777482e-007 0.0391724
-2.0776232e-007 0.0574585
-2.0774982e-007 0.0244507
-2.0773732e-007 -0.0306274
-2.0772482e-007 -0.0441101
-2.0771232e-007 0.00131226
-2.0769982e-007 0.00793457
-2.0768732e-007 -0.0398926
-2.0767482e-007 -0.0807434
-2.0766232e-007 -0.0469604
-2.0764982e-007 -0.00800171
-2.0763732e-007 0.0150879
-2.0762482e-007 0.0351624
-2.0761232e-007 0.052771
-2.0759982e-007 0.0625732
-2.0758732e-007 0.0596252
-2.0757482e-007 0.034552
-2.0756232e-007 0.014856
-2.0754982e-007 0.0120667
-2.0753732e-007 -0.0751038
-2.0752482e-007 -0.14834
-2.0751232e-007 -0.0796814
-2.0749982e-007 -0.00772095
-2.0748732e-007 0.0276306
-2.0747482e-007 0.0594055
-2.0746232e-007 0.0209045
-2.0744982e-007 -0.0250732
-2.0743732e-007 -0.0402161
-2.0742482e-007 0.00135498
-2.0741232e-007 0.0320435
-2.0739982e-007 0.0301575
-2.0738732e-007 -0.0266418
-2.0737482e-007 -0.0694092
-2.0736232e-007 -0.0395386
-2.0734982e-007 -0.00540161
-2.0733732e-007 0.032019
-2.0732482e-007 0.0557495
-2.0731232e-007 0.0479431
-2.0729982e-007 -0.00151367
-2.0728732e-007 -0.0302673
-2.0727482e-007 -0.00479736
-2.0726232e-007 0.000396729
-2.0724982e-007 -0.0591064
-2.0723732e-007 -0.0941895
-2.0722482e-007 -0.0553101
-2.0721232e-007 -0.00544434
-2.0719982e-007 0.0102295
-2.0718732e-007 0.0222351
-2.0717482e-007 0.023053
-2.0716232e-007 0.0282898
-2.0714982e-007 0.0297729
-2.0713732e-007 0.0424194
-2.0712482e-007 0.0596313
-2.0711232e-007 0.0470337
-2.0709982e-007 0.00922852
-2.0708732e-007 -0.00518188
-2.0707482e-007 -0.00441284
-2.0706232e-007 -0.111688
-2.0704982e-007 -0.146088
-2.0703732e-007 -0.0573181
-2.0702482e-007 -0.00264893
-2.0701232e-007 0.0304565
-2.0699982e-007 0.0420776
-2.0698732e-007 0.0498657
-2.0697482e-007 0.0504517
-2.0696232e-007 0.0467651
-2.0694982e-007 0.0526917
-2.0693732e-007 0.0450623
-2.0692482e-007 -0.00710449
-2.0691232e-007 -0.013916
-2.0689982e-007 -0.0897888
-2.0688732e-007 -0.2
-2.0687482e-007 -0.105872
-2.0686232e-007 -0.0180603
-2.0684982e-007 0.00947266
-2.0683732e-007 0.0266418
-2.0682482e-007 0.0214417
-2.0681232e-007 0.0270691
-2.0679982e-007 0.0273865
-2.0678732e-007 0.0382996
-2.0677482e-007 0.0527405
-2.0676232e-007 0.0411499
-2.0674982e-007 -0.00269165
-2.0673732e-007 0.00429688
-2.0672482e-007 -0.0069458
-2.0671232e-007 -0.137701
-2.0669982e-007 -0.14884
-2.0668732e-007 -0.0438477
-2.0667482e-007 0.0140625
-2.0666232e-007 0.0541321
-2.0664982e-007 0.0484558
-2.0663732e-007 0.0168762
-2.0662482e-007 -0.0139465
-2.0661232e-007 0.0124695
-2.0659982e-007 0.0375244
-2.0658732e-007 -0.035083
-2.0657482e-007 -0.12608
-2.0656232e-007 -0.07677
-2.0654982e-007 -0.00710449
-2.0653732e-007 0.0236938
-2.0652482e-007 0.0557983
-2.0651232e-007 0.0459534
-2.0649982e-007 0.0333496
-2.0648732e-007 0.0202026
-2.0647482e-007 0.0427612
-2.0646232e-007 0.00745239
-2.0644982e-007 -0.112274
-2.0643732e-007 -0.120526
-2.0642482e-007 -0.0264099
-2.0641232e-007 0.0139099
-2.0639982e-007 -0.0121216
-2.0638732e-007 -0.0630249
-2.0637482e-007 -0.0502319
-2.0636232e-007 -0.0107788
-2.0634982e-007 0.00501099
-2.0633732e-007 0.0148743
-2.0632482e-007 0.0200623
-2.0631232e-007 0.0140564
-2.0629982e-007 0.0136841
-2.0628732e-007 0.0203552
-2.0627482e-007 0.0243591
-2.0626232e-007 0.0356079
-2.0624982e-007 0.052594
-2.0623732e-007 0.0590759
-2.0622482e-007 0.0297546
-2.0621232e-007 0.000665283
-2.0619982e-007 0.0118408
-2.0618732e-007 -0.0370789
-2.0617482e-007 -0.1508
-2.0616232e-007 -0.11463
-2.0614982e-007 -0.0258545
-2.0613732e-007 0.0192932
-2.0612482e-007 0.0582825
-2.0611232e-007 0.0616516
-2.0609982e-007 0.035199
-2.0608732e-007 -0.00267334
-2.0607482e-007 0.00935059
-2.0606232e-007 0.0159607
-2.0604982e-007 -0.0547791
-2.0603732e-007 -0.120044
-2.0602482e-007 -0.0711609
-2.0601232e-007 -0.0136597
-2.0599982e-007 0.0213135
-2.0598732e-007 0.0526611
-2.0597482e-007 0.060022
-2.0596232e-007 0.0461609
-2.0594982e-007 0.0110779
-2.0593732e-007 0.0121521
-2.0592482e-007 0.00831909
-2.0591232e-007 -0.0624939
-2.0589982e-007 -0.12973
-2.0588732e-007 -0.0735474
-2.0587482e-007 -0.0123779
-2.0586232e-007 0.023175
-2.0584982e-007 0.0507202
-2.0583732e-007 0.0581726
-2.0582482e-007 0.0569641
-2.0581232e-007 0.0273499
-2.0579982e-007 0.0135437
-2.0578732e-007 0.0116333
-2.0577482e-007 -0.0462891
-2.0576232e-007 -0.132745
-2.0574982e-007 -0.0908875
-2.0573732e-007 -0.020343
-2.0572482e-007 0.0246094
-2.0571232e-007 0.0515808
-2.0569982e-007 0.0476318
-2.0568732e-007 0.0108643
-2.0567482e-007 -0.0235229
-2.0566232e-007 -0.0177429
-2.0564982e-007 0.0067627
-2.0563732e-007 0.0141785
-2.0562482e-007 -0.0400818
-2.0561232e-007 -0.0658752
-2.0559982e-007 -0.0423462
-2.0558732e-007 -0.0125305
-2.0557482e-007 0.0118469
-2.0556232e-007 0.0390015
-2.0554982e-007 0.0553894
-2.0553732e-007 0.0596069
-2.0552482e-007 0.0316345
-2.0551232e-007 0.000537109
-2.0549982e-007 -0.0015686
-2.0548732e-007 -0.0213074
-2.0547482e-007 -0.0945801
-2.0546232e-007 -0.111584
-2.0544982e-007 -0.0456787
-2.0543732e-007 -0.000628662
-2.0542482e-007 0.024353
-2.0541232e-007 0.0302124
-2.0539982e-007 0.0448853
-2.0538732e-007 0.0622925
-2.0537482e-007 0.0633179
-2.0536232e-007 0.0492737
-2.0534982e-007 0.041095
-2.0533732e-007 0.037561
-2.0532482e-007 -0.0538025
-2.0531232e-007 -0.151697
-2.0529982e-007 -0.0992859
-2.0528732e-007 -0.0237854
-2.0527482e-007 -0.0276917
-2.0526232e-007 -0.0432068
-2.0524982e-007 -0.0411194
-2.0523732e-007 -0.00864258
-2.0522482e-007 0.0116577
-2.0521232e-007 0.0144287
-2.0519982e-007 0.0172485
-2.0518732e-007 0.0182617
-2.0517482e-007 0.0146179
-2.0516232e-007 0.0112122
-2.0514982e-007 0.0187561
-2.0513732e-007 0.0181274
-2.0512482e-007 0.0251953
-2.0511232e-007 0.0382935
-2.0509982e-007 0.0505615
-2.0508732e-007 0.0484558
-2.0507482e-007 0.0201904
-2.0506232e-007 -0.00737305
-2.0504982e-007 -0.00654297
-2.0503732e-007 -0.0643372
-2.0502482e-007 -0.136127
-2.0501232e-007 -0.0811523
-2.0499982e-007 -0.0162659
-2.0498732e-007 0.0112366
-2.0497482e-007 0.0312622
-2.0496232e-007 0.0427979
-2.0494982e-007 0.0631775
-2.0493732e-007 0.0638489
-2.0492482e-007 0.0516541
-2.0491232e-007 0.0399841
-2.0489982e-007 0.0410645
-2.0488732e-007 -0.0265442
-2.0487482e-007 -0.138104
-2.0486232e-007 -0.10285
-2.0484982e-007 -0.0419678
-2.0483732e-007 -0.0493835
-2.0482482e-007 -0.0509338
-2.0481232e-007 -0.0266968
-2.0479982e-007 0.00365601
-2.0478732e-007 0.0146667
-2.0477482e-007 0.0207764
-2.0476232e-007 0.0184204
-2.0474982e-007 0.0176086
-2.0473732e-007 0.0137817
-2.0472482e-007 0.012085
-2.0471232e-007 0.0101563
-2.0469982e-007 0.00886841
-2.0468732e-007 0.00755615
-2.0467482e-007 0.00581665
-2.0466232e-007 0.00651245
-2.0464982e-007 0.00768433
-2.0463732e-007 0.00581665
-2.0462482e-007 0.00622559
-2.0461232e-007 0.00704346
-2.0459982e-007 0.00709229
-2.0458732e-007 0.0150269
-2.0457482e-007 0.0199036
-2.0456232e-007 0.0317505
-2.0454982e-007 0.0552307
-2.0453732e-007 0.0562134
-2.0452482e-007 0.0220398
-2.0451232e-007 0.000354004
-2.0449982e-007 0.0130493
-2.0448732e-007 -0.0635925
-2.0447482e-007 -0.166711
-2.0446232e-007 -0.10033
-2.0444982e-007 -0.0146362
-2.0443732e-007 0.0317627
-2.0442482e-007 0.0609863
-2.0441232e-007 0.0372925
-2.0439982e-007 -0.00534058
-2.0438732e-007 -0.0255981
-2.0437482e-007 0.0108826
-2.0436232e-007 0.0221924
-2.0434982e-007 -0.0403748
-2.0433732e-007 -0.10531
-2.0432482e-007 -0.0611633
-2.0431232e-007 -0.0106079
-2.0429982e-007 0.0129761
-2.0428732e-007 0.0330078
-2.0427482e-007 0.034021
-2.0426232e-007 0.0524719
-2.0424982e-007 0.0589966
-2.0423732e-007 0.0584045
-2.0422482e-007 0.0436462
-2.0421232e-007 0.0433899
-2.0419982e-007 0.0265259
-2.0418732e-007 -0.0698914
-2.0417482e-007 -0.106909
-2.0416232e-007 -0.0905273
-2.0414982e-007 -0.125061
-2.0413732e-007 -0.0693909
-2.0412482e-007 -0.0116272
-2.0411232e-007 0.0057251
-2.0409982e-007 0.0219727
-2.0408732e-007 0.0203613
-2.0407482e-007 0.0239258
-2.0406232e-007 0.0180359
-2.0404982e-007 0.0186462
-2.0403732e-007 0.0141113
-2.0402482e-007 0.013092
-2.0401232e-007 0.0116943
-2.0399982e-007 0.0123596
-2.0398732e-007 0.0041626
-2.0397482e-007 0.00655518
-2.0396232e-007 0.00709839
-2.0394982e-007 0.00765381
-2.0393732e-007 0.00864258
-2.0392482e-007 0.0111206
-2.0391232e-007 0.0123779
-2.0389982e-007 0.0111328
-2.0388732e-007 0.0116333
-2.0387482e-007 0.0106506
-2.0386232e-007 0.00981445
-2.0384982e-007 0.0118347
-2.0383732e-007 0.0141602
-2.0382482e-007 0.0126953
-2.0381232e-007 0.0123169
-2.0379982e-007 0.0119446
-2.0378732e-007 0.0117493
-2.0377482e-007 0.0105774
-2.0376232e-007 0.0108521
-2.0374982e-007 0.0101624
-2.0373732e-007 0.011261
-2.0372482e-007 0.0105835
-2.0371232e-007 0.0121643
-2.0369982e-007 0.0115906
-2.0368732e-007 0.00991821
-2.0367482e-007 0.00950317
-2.0366232e-007 0.0102356
-2.0364982e-007 0.0111877
-2.0363732e-007 0.0108643
-2.0362482e-007 0.0107727
-2.0361232e-007 0.0100464
-2.0359982e-007 0.00986328
-2.0358732e-007 0.00995483
-2.0357482e-007 0.0114502
-2.0356232e-007 0.0107666
-2.0354982e-007 0.0110474
-2.0353732e-007 0.0109253
-2.0352482e-007 0.011908
-2.0351232e-007 0.0111145
-2.0349982e-007 0.00841064
-2.0348732e-007 0.00762329
-2.0347482e-007 0.0076416
-2.0346232e-007 0.009021
-2.0344982e-007 0.0120239
-2.0343732e-007 0.0143921
-2.0342482e-007 0.0168274
-2.0341232e-007 0.0276917
-2.0339982e-007 0.0355042
-2.0338732e-007 0.0545654
-2.0337482e-007 0.0576111
-2.0336232e-007 0.021405
-2.0334982e-007 -0.00922852
-2.0333732e-007 0.00189209
-2.0332482e-007 -0.0511414
-2.0331232e-007 -0.129523
-2.0329982e-007 -0.0889282
-2.0328732e-007 -0.0244324
-2.0327482e-007 0.00950317
-2.0326232e-007 0.0282227
-2.0324982e-007 0.0433899
-2.0323732e-007 0.0588196
-2.0322482e-007 0.0647217
-2.0321232e-007 0.0599609
-2.0319982e-007 0.0386475
-2.0318732e-007 0.0231079
-2.0317482e-007 0.00946045
-2.0316232e-007 -0.102911
-2.0314982e-007 -0.158899
-2.0313732e-007 -0.06698
-2.0312482e-007 0.00128784
-2.0311232e-007 0.0285584
-2.0309982e-007 0.0113281
-2.0308732e-007 -0.0311584
-2.0307482e-007 -0.0408813
-2.0306232e-007 -0.0131775
-2.0304982e-007 0.00722656
-2.0303732e-007 0.0308899
-2.0302482e-007 0.0558228
-2.0301232e-007 0.0616699
-2.0299982e-007 0.0330078
-2.0298732e-007 -0.00864868
-2.0297482e-007 -0.0227478
-2.0296232e-007 -0.0163025
-2.0294982e-007 -0.0451843
-2.0293732e-007 -0.0937012
-2.0292482e-007 -0.0659729
-2.0291232e-007 -0.0166382
-2.0289982e-007 0.00803833
-2.0288732e-007 0.0261475
-2.0287482e-007 0.0364502
-2.0286232e-007 0.051593
-2.0284982e-007 0.0607605
-2.0283732e-007 0.0562988
-2.0282482e-007 0.0222046
-2.0281232e-007 -0.00123291
-2.0279982e-007 -0.00408936
-2.0278732e-007 -0.074646
-2.0277482e-007 -0.14248
-2.0276232e-007 -0.0868835
-2.0274982e-007 -0.014856
-2.0273732e-007 0.0182495
-2.0272482e-007 0.0451599
-2.0271232e-007 0.0560852
-2.0269982e-007 0.0635864
-2.0268732e-007 0.0496643
-2.0267482e-007 0.0392029
-2.0266232e-007 0.0440735
-2.0264982e-007 0.0142517
-2.0263732e-007 -0.0981873
-2.0262482e-007 -0.1104
-2.0261232e-007 -0.0498291
-2.0259982e-007 -0.061438
-2.0258732e-007 -0.0659058
-2.0257482e-007 -0.0350769
-2.0256232e-007 -0.00217285
-2.0254982e-007 0.012146
-2.0253732e-007 0.0206726
-2.0252482e-007 0.0183167
-2.0251232e-007 0.0176941
-2.0249982e-007 0.0148743
-2.0248732e-007 0.00874023
-2.0247482e-007 0.00515137
-2.0246232e-007 0.00900269
-2.0244982e-007 0.00872192
-2.0243732e-007 0.00639038
-2.0242482e-007 0.00637817
-2.0241232e-007 0.00673828
-2.0239982e-007 0.00493774
-2.0238732e-007 0.00583496
-2.0237482e-007 0.0043396
-2.0236232e-007 0.00396118
-2.0234982e-007 0.00864868
-2.0233732e-007 0.00668945
-2.0232482e-007 0.00979614
-2.0231232e-007 0.0123657
-2.0229982e-007 0.0141479
-2.0228732e-007 0.0227173
-2.0227482e-007 0.0346252
-2.0226232e-007 0.0494446
-2.0224982e-007 0.0552612
-2.0223732e-007 0.0276733
-2.0222482e-007 0.00646973
-2.0221232e-007 0.0218689
-2.0219982e-007 -0.0468018
-2.0218732e-007 -0.160193
-2.0217482e-007 -0.108893
-2.0216232e-007 -0.0120178
-2.0214982e-007 0.0285584
-2.0213732e-007 0.0555725
-2.0212482e-007 0.0197021
-2.0211232e-007 -0.0345215
-2.0209982e-007 -0.0382202
-2.0208732e-007 0.00438232
-2.0207482e-007 0.0388611
-2.0206232e-007 0.0240479
-2.0204982e-007 -0.0468933
-2.0203732e-007 -0.0845398
-2.0202482e-007 -0.0407043
-2.0201232e-007 0.00415039
-2.0199982e-007 0.0400024
-2.0198732e-007 0.0608398
-2.0197482e-007 0.0245667
-2.0196232e-007 -0.0298828
-2.0194982e-007 -0.0240234
-2.0193732e-007 0.0162415
-2.0192482e-007 0.00274048
-2.0191232e-007 -0.0788696
-2.0189982e-007 -0.0976868
-2.0188732e-007 -0.040625
-2.0187482e-007 -0.00244751
-2.0186232e-007 0.0150696
-2.0184982e-007 0.0223877
-2.0183732e-007 0.0226379
-2.0182482e-007 0.0308533
-2.0181232e-007 0.0369507
-2.0179982e-007 0.0484802
-2.0178732e-007 0.0592041
-2.0177482e-007 0.0295715
-2.0176232e-007 0.00213623
-2.0174982e-007 0.0112244
-2.0173732e-007 -0.0597412
-2.0172482e-007 -0.170483
-2.0171232e-007 -0.100226
-2.0169982e-007 -0.0121033
-2.0168732e-007 0.0329834
-2.0167482e-007 0.0630493
-2.0166232e-007 0.0504395
-2.0164982e-007 0.0195984
-2.0163732e-007 -0.00612183
-2.0162482e-007 0.0238525
-2.0161232e-007 0.0110352
-2.0159982e-007 -0.0795166
-2.0158732e-007 -0.117896
-2.0157482e-007 -0.0509521
-2.0156232e-007 -0.00497437
-2.0154982e-007 0.0283081
-2.0153732e-007 0.0493652
-2.0152482e-007 0.0577576
-2.0151232e-007 0.0440369
-2.0149982e-007 0.0300537
-2.0148732e-007 0.0358521
-2.0147482e-007 0.0171631
-2.0146232e-007 -0.0926697
-2.0144982e-007 -0.131677
-2.0143732e-007 -0.0357727
-2.0142482e-007 0.0003479
-2.0141232e-007 -0.0229431
-2.0139982e-007 -0.0607117
-2.0138732e-007 -0.0423279
-2.0137482e-007 -0.00906372
-2.0136232e-007 0.00713501
-2.0134982e-007 0.012439
-2.0133732e-007 0.0120911
-2.0132482e-007 0.0175049
-2.0131232e-007 0.0127747
-2.0129982e-007 0.0121216
-2.0128732e-007 0.00578003
-2.0127482e-007 0.00655518
-2.0126232e-007 0.00585327
-2.0124982e-007 0.00625
-2.0123732e-007 0.009021
-2.0122482e-007 0.0112793
-2.0121232e-007 0.0234375
-2.0119982e-007 0.0343384
-2.0118732e-007 0.0511658
-2.0117482e-007 0.0515259
-2.0116232e-007 0.0343262
-2.0114982e-007 0.0203247
-2.0113732e-007 0.0357788
-2.0112482e-007 -0.0650208
-2.0111232e-007 -0.163275
-2.0109982e-007 -0.0870789
-2.0108732e-007 -0.0105469
-2.0107482e-007 0.00802612
-2.0106232e-007 -0.0285278
-2.0104982e-007 -0.0494507
-2.0103732e-007 -0.0198853
-2.0102482e-007 0.00322266
-2.0101232e-007 0.00961304
-2.0099982e-007 0.0148743
-2.0098732e-007 0.0214661
-2.0097482e-007 0.0199341
-2.0096232e-007 0.0213684
-2.0094982e-007 0.0326355
-2.0093732e-007 0.0409973
-2.0092482e-007 0.059021
-2.0091232e-007 0.055249
-2.0089982e-007 0.0125671
-2.0088732e-007 -0.00842896
-2.0087482e-007 -0.00304565
-2.0086232e-007 -0.0727783
-2.0084982e-007 -0.132007
-2.0083732e-007 -0.0732544
-2.0082482e-007 -0.0195618
-2.0081232e-007 0.0179138
-2.0079982e-007 0.0410217
-2.0078732e-007 0.0543701
-2.0077482e-007 0.0711548
-2.0076232e-007 0.0600952
-2.0074982e-007 0.0324402
-2.0073732e-007 0.0246216
-2.0072482e-007 0.0140564
-2.0071232e-007 -0.0984497
-2.0069982e-007 -0.150867
-2.0068732e-007 -0.0645264
-2.0067482e-007 -9.76563e-005
-2.0066232e-007 0.0164368
-2.0064982e-007 -0.0122559
-2.0063732e-007 -0.0502075
-2.0062482e-007 -0.0295715
-2.0061232e-007 -0.00423584
-2.0059982e-007 0.00800171
-2.0058732e-007 0.023645
-2.0057482e-007 0.0319214
-2.0056232e-007 0.0427063
-2.0054982e-007 0.0550964
-2.0053732e-007 0.0634644
-2.0052482e-007 0.0397583
-2.0051232e-007 0.0135437
-2.0049982e-007 0.0157776
-2.0048732e-007 -0.0381897
-2.0047482e-007 -0.157275
-2.0046232e-007 -0.114526
-2.0044982e-007 -0.019165
-2.0043732e-007 0.0271484
-2.0042482e-007 0.0527283
-2.0041232e-007 0.00431519
-2.0039982e-007 -0.043042
-2.0038732e-007 -0.0456238
-2.0037482e-007 0.00811157
-2.0036232e-007 0.034906
-2.0034982e-007 0.053241
-2.0033732e-007 0.00968018
-2.0032482e-007 -0.0622253
-2.0031232e-007 -0.0460815
-2.0029982e-007 0.00646973
-2.0028732e-007 0.0344238
-2.0027482e-007 -0.0074585
-2.0026232e-007 -0.0855652
-2.0024982e-007 -0.0690063
-2.0023732e-007 -0.0157227
-2.0022482e-007 0.0139954
-2.0021232e-007 0.0340149
-2.0019982e-007 0.0451965
-2.0018732e-007 0.0517029
-2.0017482e-007 0.0406982
-2.0016232e-007 0.0423401
-2.0014982e-007 0.0481262
-2.0013732e-007 0.0327026
-2.0012482e-007 -0.0688538
-2.0011232e-007 -0.0877625
-2.0009982e-007 -0.0661072
-2.0008732e-007 -0.119086
-2.0007482e-007 -0.0888733
-2.0006232e-007 -0.0234314
-2.0004982e-007 0.00557251
-2.0003732e-007 0.0224426
-2.0002482e-007 0.022113
-2.0001232e-007 0.0237061
-1.9999982e-007 0.0167419
-1.9998732e-007 0.0125793
-1.9997482e-007 0.0135498
-1.9996232e-007 0.00874023
-1.9994982e-007 0.0114258
-1.9993732e-007 0.0133667
-1.9992482e-007 0.0115356
-1.9991232e-007 0.00649414
-1.9989982e-007 0.00961914
-1.9988732e-007 0.00895386
-1.9987482e-007 0.0101563
-1.9986232e-007 0.0146423
-1.9984982e-007 0.0137939
-1.9983732e-007 0.0116577
-1.9982482e-007 0.0125122
-1.9981232e-007 0.012384
-1.9979982e-007 0.010791
-1.9978732e-007 0.0122131
-1.9977482e-007 0.0100769
-1.9976232e-007 0.0153381
-1.9974982e-007 0.0143799
-1.9973732e-007 0.012085
-1.9972482e-007 0.0131348
-1.9971232e-007 0.0122559
-1.9969982e-007 0.0115479
-1.9968732e-007 0.0123474
-1.9967482e-007 0.0119629
-1.9966232e-007 0.0117188
-1.9964982e-007 0.0133484
-1.9963732e-007 0.0150513
-1.9962482e-007 0.0149109
-1.9961232e-007 0.0112305
-1.9959982e-007 0.0115417
-1.9958732e-007 0.0111755
-1.9957482e-007 0.00952148
-1.9956232e-007 0.00948486
-1.9954982e-007 0.00923462
-1.9953732e-007 0.00921021
-1.9952482e-007 0.00831299
-1.9951232e-007 0.00806274
-1.9949982e-007 0.0113831
-1.9948732e-007 0.0146667
-1.9947482e-007 0.0199585
-1.9946232e-007 0.0249939
-1.9944982e-007 0.0488159
-1.9943732e-007 0.0618591
-1.9942482e-007 0.0430603
-1.9941232e-007 0.00438232
-1.9939982e-007 -0.00821533
-1.9938732e-007 -0.0090271
-1.9937482e-007 -0.0968079
-1.9936232e-007 -0.122278
-1.9934982e-007 -0.0489197
-1.9933732e-007 -0.00193481
-1.9932482e-007 0.0251587
-1.9931232e-007 0.0373108
-1.9929982e-007 0.0481018
-1.9928732e-007 0.0652649
-1.9927482e-007 0.0682129
-1.9926232e-007 0.0392456
-1.9924982e-007 0.0251465
-1.9923732e-007 0.0155823
-1.9922482e-007 -0.0778442
-1.9921232e-007 -0.15069
-1.9919982e-007 -0.084082
-1.9918732e-007 -0.00651245
-1.9917482e-007 0.0166504
-1.9916232e-007 0.00961914
-1.9914982e-007 -0.0239502
-1.9913732e-007 -0.0295959
-1.9912482e-007 -0.0131042
-1.9911232e-007 0.00905151
-1.9909982e-007 0.0228027
-1.9908732e-007 0.0462219
-1.9907482e-007 0.0612
-1.9906232e-007 0.0456299
-1.9904982e-007 0.00808716
-1.9903732e-007 -0.0245667
-1.9902482e-007 -0.00932617
-1.9901232e-007 -0.0329041
-1.9899982e-007 -0.0862549
-1.9898732e-007 -0.076178
-1.9897482e-007 -0.0267822
-1.9896232e-007 0.00388794
-1.9894982e-007 0.0218079
-1.9893732e-007 0.0284119
-1.9892482e-007 0.040033
-1.9891232e-007 0.0571289
-1.9889982e-007 0.065033
-1.9888732e-007 0.0555786
-1.9887482e-007 0.0143066
-1.9886232e-007 0.000817871
-1.9884982e-007 -0.00355225
-1.9883732e-007 -0.0974182
-1.9882482e-007 -0.14975
-1.9881232e-007 -0.0641052
-1.9879982e-007 -0.00603638
-1.9878732e-007 0.0238586
-1.9877482e-007 0.0460693
-1.9876232e-007 0.0553406
-1.9874982e-007 0.0530945
-1.9873732e-007 0.0398743
-1.9872482e-007 0.0426941
-1.9871232e-007 0.0457031
-1.9869982e-007 -0.0346008
-1.9868732e-007 -0.120056
-1.9867482e-007 -0.0666687
-1.9866232e-007 -0.0563049
-1.9864982e-007 -0.0902893
-1.9863732e-007 -0.0586731
-1.9862482e-007 -0.0143433
-1.9861232e-007 0.00824585
-1.9859982e-007 0.0156128
-1.9858732e-007 0.0180847
-1.9857482e-007 0.012677
-1.9856232e-007 0.0154602
-1.9854982e-007 0.0160522
-1.9853732e-007 0.0116272
-1.9852482e-007 0.0114319
-1.9851232e-007 0.00910645
-1.9849982e-007 0.00736084
-1.9848732e-007 0.006427
-1.9847482e-007 0.00761108
-1.9846232e-007 0.00725098
-1.9844982e-007 0.00630493
-1.9843732e-007 0.00743408
-1.9842482e-007 0.00859985
-1.9841232e-007 0.00996704
-1.9839982e-007 0.0110046
-1.9838732e-007 0.0106018
-1.9837482e-007 0.00835571
-1.9836232e-007 0.00751953
-1.9834982e-007 0.00537109
-1.9833732e-007 0.00570068
-1.9832482e-007 0.00745239
-1.9831232e-007 0.00674438
-1.9829982e-007 0.0043335
-1.9828732e-007 0.00743408
-1.9827482e-007 0.00638428
-1.9826232e-007 0.00568237
-1.9824982e-007 0.00631714
-1.9823732e-007 0.00656738
-1.9822482e-007 0.00557251
-1.9821232e-007 0.002771
-1.9819982e-007 0.00297852
-1.9818732e-007 0.00292358
-1.9817482e-007 0.00360107
-1.9816232e-007 0.00409546
-1.9814982e-007 0.00448608
-1.9813732e-007 0.00655518
-1.9812482e-007 0.00980835
-1.9811232e-007 0.00859375
-1.9809982e-007 0.00908203
-1.9808732e-007 0.009729
-1.9807482e-007 0.0120178
-1.9806232e-007 0.0177612
-1.9804982e-007 0.0266785
-1.9803732e-007 0.0474487
-1.9802482e-007 0.0572021
-1.9801232e-007 0.0393677
-1.9799982e-007 0.0183411
-1.9798732e-007 0.0230591
-1.9797482e-007 -0.00406494
-1.9796232e-007 -0.130225
-1.9794982e-007 -0.139032
-1.9793732e-007 -0.0336853
-1.9792482e-007 0.0212219
-1.9791232e-007 0.0569397
